BuildingType,PrimaryPropertyType,Neighborhood,NumberofBuildings,NumberofFloors,PropertyGFATotal,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,BuildingAge_rescaled,GFABuildingNormalised,GFAParkingNormalised,GFAPerBuilding,GFAPerFloor,Electricity_ratio,Natural_gas_ratio,SteamUse_ratio
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,1.0,20880.0,94.0,683274.0,4.76,110,1.0,0.0,20880.0,20880.0,1.0,0.0,0.0
NonResidential,Mixed Use Property,DOWNTOWN,1.0,3.0,26000.0,,1063035.875,18.62,45,1.0,0.0,26000.0,8666.667,0.77143,0.22857,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,3.0,38675.0,,1938776.75,43.91,110,1.0,0.0,38675.0,12891.667,0.66026,0.33974,0.0
Nonresidential COS,Small- and Mid-Sized Office,DOWNTOWN,1.0,4.0,49951.0,,5134446.0,185.33,80,1.0,0.0,49951.0,12487.75,0.40762,0.51796,0.07442
NonResidential,Medical Office,SOUTHEAST,1.0,2.0,25880.0,8.0,1941728.75,19.81,0,1.0,0.0,25880.0,12940.0,0.93001,0.06999,0.0
NonResidential,Worship Facility,NORTHEAST,1.0,3.0,41013.0,,1080821.0,37.43,80,1.0,0.0,41013.0,13671.0,0.40054,0.59946,0.0
NonResidential,Other,NORTHEAST,1.0,2.0,21075.0,,1581036.75,53.88,5,1.0,0.0,21075.0,10537.5,0.41243,0.58757,0.0
NonResidential,Worship Facility,NORTHEAST,1.0,3.0,46485.0,83.0,1544995.75,47.03,60,1.0,0.0,46485.0,15495.0,0.49139,0.50861,0.0
NonResidential,Small- and Mid-Sized Office,NORTHWEST,1.0,4.0,56896.0,96.0,1402048.5,28.46,45,1.0,0.0,56896.0,14224.0,0.71119,0.28881,0.0
NonResidential,Worship Facility,NORTHWEST,1.0,2.0,27500.0,60.0,577123.125,14.79,30,1.0,0.0,27500.0,13750.0,0.59549,0.40451,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,2.0,36630.0,90.0,541943.3125,3.78,80,1.0,0.0,36630.0,18315.0,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,0.0,3.0,26830.0,,2099386.75,60.93,110,1.0,0.0,46261.5,8943.333,0.52204,0.47796,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,5.0,41920.0,95.0,1103594.75,7.69,105,1.0,0.0,41920.0,8384.0,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,5.0,36879.0,92.0,1537570.25,26.94,105,1.0,0.0,36879.0,7375.8,0.77136,0.22864,0.0
NonResidential,Other,DOWNTOWN,1.0,6.0,29820.0,,1601955.625,35.72,105,1.0,0.0,29820.0,4970.0,0.66781,0.33219,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,0.0,2.0,33640.0,70.0,1078535.75,7.52,105,1.0,0.0,46261.5,16820.0,1.0,0.0,0.0
NonResidential,Warehouse,DOWNTOWN,1.0,4.0,43484.0,18.0,1567040.75,10.92,105,1.0,0.0,43484.0,10871.0,1.0,0.0,0.0
NonResidential,Mixed Use Property,DOWNTOWN,1.0,3.0,22480.0,,981009.125,6.84,110,1.0,0.0,22480.0,7493.333,1.0,0.0,0.0
NonResidential,Hotel,DOWNTOWN,1.0,4.0,33018.0,49.0,4857581.5,173.67,85,1.0,0.0,33018.0,8254.5,0.37623,0.62377,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,2.0,26510.0,91.0,987063.6875,11.18,40,1.0,0.0,26510.0,13255.0,0.90551,0.09449,0.0
NonResidential,Warehouse,LAKE UNION,1.0,1.0,40028.0,80.0,942415.1875,6.76,70,1.0,0.0,40028.0,40028.0,0.99553,0.00447,0.0
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1.0,3.0,44510.0,23.0,2188051.25,15.25,0,0.59047,0.40953,44510.0,14836.667,1.0,0.0,0.0
NonResidential,Worship Facility,NORTH,1.0,1.0,21624.0,90.0,666687.5,20.96,55,1.0,0.0,21624.0,21624.0,0.46966,0.53034,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,0.0,3.0,21600.0,,1539176.625,32.42,15,1.0,0.0,46261.5,7200.0,0.69455,0.30545,0.0
NonResidential,Mixed Use Property,DOWNTOWN,1.0,3.0,20620.0,,747456.875,20.78,100,1.0,0.0,20620.0,6873.333,0.54861,0.45139,0.0
NonResidential,Hotel,DOWNTOWN,1.0,5.0,40552.0,99.0,1200180.875,53.25,100,1.0,0.0,40552.0,8110.4,0.1895,0.8105,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,3.0,31432.0,,1439572.375,10.04,100,1.0,0.0,31432.0,10477.333,1.0,0.0,0.0
NonResidential,Retail Store,DOWNTOWN,1.0,2.0,24550.0,100.0,977230.3125,6.73,90,1.0,0.0,24550.0,12275.0,0.0923,0.11747,0.0
NonResidential,Other,CENTRAL,1.0,3.0,25864.0,,1028277.313,34.61,100,1.0,0.0,25864.0,8621.333,0.42164,0.57836,0.0
NonResidential,Other,NORTHEAST,1.0,3.0,20686.0,,1207504.0,42.71,85,1.0,0.0,20686.0,6895.333,0.38449,0.61551,0.0
NonResidential,Residence Hall,NORTHEAST,1.0,3.0,22124.0,82.0,637685.0,4.45,80,1.0,0.0,22124.0,7374.667,1.0,0.0,0.0
NonResidential,Residence Hall,NORTHEAST,1.0,3.0,27487.0,82.0,1594504.875,65.95,85,1.0,0.0,27487.0,9162.333,0.25465,0.74535,0.0
NonResidential,Residence Hall,NORTHEAST,1.0,4.0,23616.0,55.0,1656420.25,53.65,85,1.0,0.0,23616.0,5904.0,0.44912,0.55088,0.0
NonResidential,Residence Hall,NORTHEAST,1.0,3.0,33448.0,78.0,998633.5,6.96,35,1.0,0.0,33448.0,11149.333,1.0,0.0,0.0
Nonresidential COS,Mixed Use Property,EAST,0.0,2.0,29508.0,,2217620.0,81.24,5,0.75871,0.24129,46261.5,14754.0,0.35711,0.64289,0.0
NonResidential,Senior Care Community,CENTRAL,1.0,2.0,74840.0,48.0,8268496.5,249.46,20,1.0,0.0,74840.0,37420.0,0.49719,0.50281,0.0
Nonresidential COS,Other,CENTRAL,1.0,3.0,20992.0,,2473302.0,104.74,95,1.0,0.0,20992.0,6997.333,0.23325,0.76675,0.0
NonResidential,K-12 School,CENTRAL,1.0,2.0,22344.0,40.0,1522596.75,55.23,85,1.0,0.0,22344.0,11172.0,0.36489,0.63511,0.0
NonResidential,University,EAST,1.0,3.0,31900.0,,2466100.0,96.2,90,1.0,0.0,31900.0,10633.333,0.30563,0.69437,0.0
Nonresidential COS,Other,BALLARD,1.0,2.0,29417.0,,1631479.125,56.25,60,1.0,0.0,29417.0,14708.5,0.40389,0.59611,0.0
NonResidential,Mixed Use Property,DOWNTOWN,1.0,3.0,49299.0,,4729846.5,9.23,100,1.0,0.0,49299.0,16433.0,0.27988,0.0,0.0
NonResidential,Supermarket / Grocery Store,SOUTHWEST,1.0,1.0,31841.0,,13140574.0,404.21,10,1.0,0.0,31841.0,31841.0,0.4844,0.5156,0.0
NonResidential,Mixed Use Property,EAST,1.0,2.0,21036.0,,2735811.5,78.36,20,1.0,0.0,21036.0,10518.0,0.53034,0.46966,0.0
NonResidential,Mixed Use Property,NORTHEAST,1.0,2.0,32928.0,9.0,5652231.0,39.4,10,1.0,0.0,32928.0,16464.0,1.0,0.0,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,44476.0,33.0,1368120.5,29.7,50,1.0,0.0,44476.0,44476.0,0.68057,0.31943,0.0
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1.0,1.0,35017.0,66.0,1295485.25,27.06,40,1.0,0.0,35017.0,35017.0,0.6983,0.3017,0.0
NonResidential,Residence Hall,NORTHEAST,1.0,3.0,29084.0,66.0,1632498.625,60.83,60,1.0,0.0,29084.0,9694.667,0.34344,0.65656,0.0
NonResidential,Worship Facility,SOUTHEAST,1.0,2.0,22952.0,98.0,470666.6875,19.28,45,1.0,0.0,22952.0,11476.0,0.2632,0.7368,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,21040.0,43.0,592088.125,19.14,35,1.0,0.0,21040.0,21040.0,0.45063,0.54937,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,2.0,28032.0,52.0,1321065.0,46.61,60,1.0,0.0,28032.0,14016.0,0.38646,0.61354,0.0
NonResidential,Distribution Center,GREATER DUWAMISH,1.0,1.0,25620.0,82.0,550324.1875,20.46,35,1.0,0.0,25620.0,25620.0,0.34516,0.65484,0.0
NonResidential,Warehouse,DOWNTOWN,1.0,3.0,33238.0,14.0,1632472.0,11.38,15,1.0,0.0,33238.0,11079.333,1.0,0.0,0.0
NonResidential,K-12 School,EAST,1.0,4.0,27800.0,8.0,1181428.75,38.36,95,1.0,0.0,27800.0,6950.0,0.44731,0.55269,0.0
NonResidential,Large Office,DOWNTOWN,1.0,6.0,706176.0,82.0,13270687.0,92.52,10,1.0,0.0,706176.0,117696.0,1.0,0.0,0.0
NonResidential,Supermarket / Grocery Store,SOUTHWEST,1.0,1.0,33706.0,22.0,8687690.0,206.33,10,1.0,0.0,33706.0,33706.0,0.63636,0.36364,0.0
NonResidential,Mixed Use Property,MAGNOLIA / QUEEN ANNE,1.0,2.0,37600.0,,2171751.5,93.55,50,1.0,0.0,37600.0,18800.0,0.21745,0.78255,0.0
SPS-District K-12,K-12 School,NORTHWEST,1.0,1.0,42128.0,93.0,1709307.5,49.55,55,1.0,0.0,42128.0,42128.0,0.52275,0.47725,0.0
NonResidential,Other,EAST,1.0,3.0,33708.0,,786324.0,19.61,95,1.0,0.0,33708.0,11236.0,0.72119,0.06708,0.21173
NonResidential,Other,North,1.0,2.0,47237.0,,5981430.0,41.7,60,1.0,0.0,47237.0,23618.5,1.0,0.0,0.0
NonResidential,Supermarket / Grocery Store,NORTHEAST,1.0,1.0,76585.0,18.0,13906080.0,364.27,10,0.49618,0.50382,76585.0,76585.0,0.58334,0.41666,0.0
NonResidential,Worship Facility,NORTHEAST,1.0,3.0,26373.0,75.0,964236.0,38.18,70,1.0,0.0,26373.0,8791.0,0.29296,0.70704,0.0
NonResidential,Small- and Mid-Sized Office,CENTRAL,6.0,2.0,75868.0,,3605749.75,25.14,55,1.0,0.0,12644.667,37934.0,1.0,0.0,0.0
NonResidential,Mixed Use Property,EAST,1.0,2.0,21656.0,,1607972.25,51.89,60,1.0,0.0,21656.0,10828.0,0.45165,0.54835,0.0
Nonresidential COS,Distribution Center,MAGNOLIA / QUEEN ANNE,1.0,3.0,23040.0,,421430.0,2.94,90,1.0,0.0,23040.0,7680.0,1.0,0.0,0.0
NonResidential,Other,MAGNOLIA / QUEEN ANNE,1.0,2.0,36771.0,,5447076.5,37.97,55,1.0,0.0,36771.0,18385.5,1.0,0.0,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,24024.0,,375773.5938,2.62,30,1.0,0.0,24024.0,24024.0,1.0,0.0,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,42420.0,34.0,965425.1875,29.39,55,1.0,0.0,42420.0,42420.0,0.49131,0.50869,0.0
NonResidential,Distribution Center,GREATER DUWAMISH,1.0,1.0,36982.0,,374753.8125,6.88,30,1.0,0.0,36982.0,36982.0,0.75344,0.24656,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,2.0,23400.0,,439266.9063,3.06,45,1.0,0.0,23400.0,11700.0,1.0,0.0,0.0
NonResidential,Other,MAGNOLIA / QUEEN ANNE,1.0,2.0,30720.0,,1683064.25,67.15,60,1.0,0.0,30720.0,15360.0,0.28641,0.71359,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,23232.0,,127374.0,0.89,35,1.0,0.0,23232.0,23232.0,1.0,0.0,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,35046.0,100.0,1063269.125,17.65,35,1.0,0.0,35046.0,35046.0,0.7913,0.2087,0.0
NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,1.0,1.0,25577.0,,895784.6875,14.19,50,1.0,0.0,25577.0,25577.0,0.80786,0.19214,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,43380.0,89.0,405062.0,2.82,35,1.0,0.0,43380.0,43380.0,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1.0,3.0,20410.0,8.0,2720238.25,77.84,15,1.0,0.0,20410.0,6803.333,0.53089,0.46911,0.0
NonResidential,Small- and Mid-Sized Office,NORTHWEST,1.0,3.0,24696.0,87.0,624125.625,4.35,25,0.7449,0.2551,24696.0,8232.0,1.0,0.0,0.0
NonResidential,Worship Facility,NORTHWEST,1.0,1.0,24955.0,47.0,689803.0,21.87,5,1.0,0.0,24955.0,24955.0,0.46391,0.53609,0.0
NonResidential,Other,Central,1.0,3.0,34074.0,,8521989.0,286.33,20,1.0,0.0,34074.0,11358.0,0.42288,0.57712,0.0
NonResidential,Hotel,DOWNTOWN,0.0,10.0,392552.0,23.0,17457560.0,423.57,5,0.94338,0.05662,46261.5,39255.2,0.62523,0.37477,0.0
NonResidential,Worship Facility,North,1.0,2.0,76475.0,,1765813.625,67.33,50,1.0,0.0,76475.0,38237.5,0.32463,0.67537,0.0
NonResidential,K-12 School,North,1.0,2.0,32961.0,86.0,1573155.0,62.94,20,1.0,0.0,32961.0,16480.5,0.28393,0.71607,0.0
Nonresidential COS,Other,NORTHWEST,1.0,1.0,27376.0,,1082920.125,26.67,5,0.46778,0.53222,27376.0,27376.0,0.61734,0.38266,0.0
Campus,K-12 School,CENTRAL,1.0,1.0,109794.0,87.0,3296526.25,115.34,60,1.0,0.0,109794.0,109794.0,0.39277,0.60723,0.0
NonResidential,Other,Central,1.0,3.0,25200.0,,1242666.25,53.02,100,1.0,0.0,25200.0,8400.0,0.22628,0.77372,0.0
NonResidential,Supermarket / Grocery Store,North,1.0,1.0,44755.0,56.0,11521140.0,338.58,15,1.0,0.0,44755.0,44755.0,0.51415,0.48585,0.0
NonResidential,Other,EAST,1.0,2.0,22320.0,,209644.9063,4.8,100,1.0,0.0,22320.0,11160.0,0.65485,0.34515,0.0
NonResidential,Mixed Use Property,EAST,1.0,3.0,24000.0,,932083.5,9.09,95,1.0,0.0,24000.0,8000.0,0.93983,0.06017,0.0
NonResidential,Small- and Mid-Sized Office,EAST,1.0,3.0,23422.0,65.0,2701872.0,128.07,90,1.0,0.0,23422.0,7807.333,0.12373,0.87627,0.0
NonResidential,Other,EAST,5.0,2.0,38879.0,,3371659.75,28.79,35,0.70863,0.29137,7775.8,19439.5,0.96602,0.03398,0.0
NonResidential,Mixed Use Property,EAST,1.0,5.0,53034.0,93.0,3392129.0,83.65,10,0.72423,0.27577,53034.0,10606.8,0.61661,0.38339,0.0
NonResidential,Warehouse,EAST,1.0,2.0,23040.0,99.0,79711.79688,0.87,90,1.0,0.0,23040.0,11520.0,0.91385,0.08615,0.0
NonResidential,Warehouse,EAST,1.0,2.0,61880.0,66.0,595936.5,4.15,50,1.0,0.0,61880.0,30940.0,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,EAST,1.0,2.0,27938.0,97.0,1027394.313,7.31,85,1.0,0.0,27938.0,13969.0,0.99694,0.00306,0.0
NonResidential,Other,NORTHEAST,1.0,2.0,21600.0,,1623657.0,11.32,85,1.0,0.0,21600.0,10800.0,1.0,0.0,0.0
Nonresidential COS,Other,NORTHEAST,1.0,3.0,27908.0,,2028125.625,63.22,80,1.0,0.0,27908.0,9302.667,0.47553,0.52447,0.0
Campus,K-12 School,CENTRAL,1.0,2.0,30562.0,69.0,1622231.375,55.73,10,1.0,0.0,30562.0,15281.0,0.40651,0.59349,0.0
NonResidential,Retail Store,DOWNTOWN,1.0,3.0,54969.0,67.0,3724098.25,39.31,10,1.0,0.0,54969.0,18323.0,0.92229,0.07771,0.0
NonResidential,K-12 School,CENTRAL,1.0,2.0,36825.0,,1755072.75,51.14,60,1.0,0.0,36825.0,18412.5,0.5195,0.4805,0.0
NonResidential,Small- and Mid-Sized Office,EAST,1.0,3.0,25834.0,73.0,2076289.625,54.02,50,1.0,0.0,25834.0,8611.333,0.58723,0.41277,0.0
NonResidential,Worship Facility,EAST,1.0,1.0,37700.0,38.0,3481727.5,150.23,80,1.0,0.0,37700.0,37700.0,0.21594,0.78407,0.0
NonResidential,Mixed Use Property,Central,1.0,6.0,97229.0,100.0,1021754.688,7.12,5,1.0,0.0,97229.0,16204.833,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,NORTHWEST,1.0,3.0,25111.0,77.0,954352.6875,24.97,25,1.0,0.0,25111.0,8370.333,0.58393,0.41607,0.0
NonResidential,Worship Facility,MAGNOLIA / QUEEN ANNE,1.0,2.0,31805.0,10.0,1641667.0,68.39,55,1.0,0.0,31805.0,15902.5,0.24815,0.75185,0.0
NonResidential,K-12 School,MAGNOLIA / QUEEN ANNE,1.0,1.0,20811.0,95.0,1267348.5,43.97,55,1.0,0.0,20811.0,20811.0,0.3991,0.6009,0.0
Nonresidential COS,Warehouse,GREATER DUWAMISH,1.0,2.0,22058.0,1.0,1987334.75,66.43,40,1.0,0.0,22058.0,11029.0,0.42656,0.57344,0.0
NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,1.0,1.0,22890.0,,10005787.0,119.76,40,1.0,0.0,22890.0,22890.0,0.89169,0.10831,0.0
NonResidential,Other,GREATER DUWAMISH,1.0,5.0,36000.0,,1111293.75,43.04,100,1.0,0.0,36000.0,7200.0,0.31169,0.68831,0.0
NonResidential,Distribution Center,GREATER DUWAMISH,1.0,1.0,28320.0,1.0,4236396.5,67.96,40,1.0,0.0,28320.0,28320.0,0.80342,0.19658,0.0
NonResidential,Worship Facility,NORTHEAST,1.0,1.0,29079.0,78.0,861643.6875,22.18,55,1.0,0.0,29079.0,29079.0,0.59319,0.40681,0.0
NonResidential,Small- and Mid-Sized Office,EAST,1.0,3.0,28848.0,82.0,726917.5,5.07,25,0.66667,0.33333,28848.0,9616.0,1.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,Ballard,1.0,2.0,20535.0,7.0,1835804.0,38.71,20,1.0,0.0,20535.0,10267.5,0.69412,0.30588,0.0
NonResidential,Laboratory,MAGNOLIA / QUEEN ANNE,1.0,2.0,43025.0,,9393108.0,255.97,25,1.0,0.0,43025.0,21512.5,0.56046,0.43954,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,30800.0,65.0,485971.0,3.39,45,1.0,0.0,30800.0,30800.0,1.0,0.0,0.0
NonResidential,Mixed Use Property,EAST,1.0,3.0,22168.0,,1784385.25,49.44,110,1.0,0.0,22168.0,7389.333,0.5506,0.4494,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,1.0,37400.0,73.0,924192.6875,7.8,85,1.0,0.0,37400.0,37400.0,0.96813,0.03187,0.0
NonResidential,Large Office,DOWNTOWN,1.0,11.0,268130.0,88.0,15026352.0,106.86,10,1.0,0.0,268130.0,24375.455,0.99697,0.00303,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,11.0,68452.0,79.0,3782378.25,26.37,10,1.0,0.0,68452.0,6222.909,1.0,0.0,0.0
NonResidential,Large Office,DOWNTOWN,1.0,11.0,273185.0,88.0,14709151.0,102.54,10,1.0,0.0,273185.0,24835.0,1.0,0.0,0.0
NonResidential,K-12 School,NORTHEAST,1.0,3.0,97500.0,97.0,3736960.0,156.45,85,1.0,0.0,97500.0,32500.0,0.2437,0.7563,0.0
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1.0,5.0,54015.0,75.0,3020001.5,21.05,25,1.0,0.0,54015.0,10803.0,1.0,0.0,0.0
NonResidential,Restaurant,DOWNTOWN,1.0,13.0,42000.0,,7798464.0,273.91,25,1.0,0.0,42000.0,3230.769,0.55804,0.11965,0.32231
NonResidential,Large Office,DOWNTOWN,0.0,24.0,119701.0,67.0,8382140.5,58.44,25,1.0,0.0,46261.5,4987.542,1.0,0.0,0.0
Nonresidential COS,Other,NORTH,1.0,1.0,24697.0,,1295685.75,29.18,45,1.0,0.0,24697.0,24697.0,0.66298,0.33702,0.0
NonResidential,University,CENTRAL,2.0,1.0,57468.0,,3543985.5,89.8,0,1.0,0.0,28734.0,57468.0,0.60192,0.39808,0.0
NonResidential,University,EAST,1.0,5.0,84000.0,,12184124.0,441.94,5,1.0,0.0,84000.0,16800.0,0.36494,0.63506,0.0
NonResidential,Retail Store,DOWNTOWN,1.0,3.0,103000.0,89.0,5214621.5,81.18,20,1.0,0.0,103000.0,34333.333,0.8137,0.1863,0.0
NonResidential,Supermarket / Grocery Store,SOUTHWEST,1.0,1.0,37864.0,61.0,8025696.0,176.75,0,1.0,0.0,37864.0,37864.0,0.67379,0.32621,0.0
NonResidential,Supermarket / Grocery Store,EAST,1.0,2.0,66497.0,84.0,9290214.0,72.02,60,1.0,0.0,66497.0,33248.5,0.98308,0.01692,0.0
NonResidential,Retail Store,MAGNOLIA / QUEEN ANNE,1.0,4.0,34010.0,,3560614.25,24.82,5,1.0,0.0,34010.0,8502.5,1.0,0.0,0.0
NonResidential,Supermarket / Grocery Store,MAGNOLIA / QUEEN ANNE,1.0,4.0,45980.0,79.0,8305255.0,193.36,5,1.0,0.0,45980.0,11495.0,0.64649,0.35351,0.0
NonResidential,Retail Store,EAST,0.0,3.0,45743.0,88.0,5313217.0,83.45,15,1.0,0.0,46261.5,15247.667,0.8107,0.1893,0.0
NonResidential,Other,CENTRAL,1.0,1.0,45000.0,,3505497.0,137.66,20,1.0,0.0,45000.0,45000.0,0.3,0.7,0.0
NonResidential,Other,GREATER DUWAMISH,1.0,6.0,333698.0,,13730204.0,295.42,10,1.0,0.0,333698.0,55616.333,0.68476,0.31524,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1.0,4.0,72859.0,55.0,1498457.875,12.43,105,1.0,0.0,72859.0,18214.75,0.97132,0.02868,0.0
NonResidential,Mixed Use Property,GREATER DUWAMISH,1.0,3.0,21947.0,,1554599.25,37.83,5,1.0,0.0,21947.0,7315.667,0.62369,0.37631,0.0
NonResidential,Warehouse,NORTHEAST,1.0,0.0,384772.0,69.0,15206762.0,391.7,70,1.0,0.0,384772.0,22178.9285,0.59282,0.40718,0.0
NonResidential,Medical Office,NORTHEAST,1.0,0.0,30287.0,32.0,2193115.0,32.72,50,1.0,0.0,30287.0,22178.9285,0.82777,0.17223,0.0
NonResidential,Small- and Mid-Sized Office,NORTHEAST,1.0,0.0,21931.0,32.0,3947209.25,145.11,50,1.0,0.0,21931.0,22178.9285,0.35432,0.64568,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,6.0,73102.0,84.0,4307238.5,30.03,25,1.0,0.0,73102.0,12183.667,1.0,0.0,0.0
NonResidential,Mixed Use Property,EAST,1.0,2.0,140823.0,,2762846.0,28.85,95,0.57819,0.42181,140823.0,70411.5,0.92475,0.07525,0.0
Nonresidential COS,Mixed Use Property,GREATER DUWAMISH,5.0,1.0,87458.0,,8475238.0,270.63,45,1.0,0.0,17491.6,87458.0,0.45902,0.54098,0.0
NonResidential,Supermarket / Grocery Store,NORTH,1.0,1.0,51400.0,74.0,11702959.0,303.69,0,1.0,0.0,51400.0,51400.0,0.58867,0.41133,0.0
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1.0,1.0,26263.0,64.0,1634669.375,11.4,15,1.0,0.0,26263.0,26263.0,1.0,0.0,0.0
Nonresidential COS,Other,CENTRAL,0.0,1.0,21400.0,,5170809.5,158.6,40,1.0,0.0,46261.5,21400.0,0.48631,0.51369,0.0
NonResidential,Laboratory,EAST,1.0,8.0,178000.0,,53166156.0,2549.47,10,1.0,0.0,178000.0,22250.0,0.41635,0.0,0.58365
NonResidential,Large Office,GREATER DUWAMISH,1.0,4.0,162157.0,,40613740.0,537.03,5,1.0,0.0,162157.0,40539.25,0.86451,0.13549,0.0
NonResidential,Supermarket / Grocery Store,MAGNOLIA / QUEEN ANNE,1.0,4.0,33997.0,23.0,8926736.0,94.63,5,1.0,0.0,33997.0,8499.25,0.92135,0.07865,0.0
NonResidential,Large Office,LAKE UNION,1.0,11.0,526423.0,97.0,17463744.0,163.19,0,1.0,0.0,526423.0,47856.636,0.94856,0.05144,0.0
NonResidential,Mixed Use Property,DOWNTOWN,1.0,6.0,74211.0,97.0,1357119.875,9.46,105,1.0,0.0,74211.0,12368.5,1.0,0.0,0.0
NonResidential,Warehouse,SOUTHEAST,1.0,2.0,45700.0,99.0,1544193.75,15.5,20,1.0,0.0,45700.0,22850.0,0.93356,0.06644,0.0
Nonresidential COS,Other,NORTHEAST,8.0,0.0,502030.0,,18470340.0,549.11,80,1.0,0.0,62753.75,22178.9285,0.50675,0.49325,0.0
NonResidential,Other,NORTHWEST,1.0,2.0,53575.0,,31803568.0,619.9,0,1.0,0.0,53575.0,26787.5,0.72864,0.27136,0.0
NonResidential,Large Office,GREATER DUWAMISH,1.0,6.0,157345.0,63.0,11624548.0,92.07,0,1.0,0.0,157345.0,26224.167,0.97944,0.02056,0.0
NonResidential,Residence Hall,NORTHEAST,1.0,5.0,136758.0,90.0,6275367.5,175.46,0,1.0,0.0,136758.0,27351.6,0.54509,0.45491,0.0
NonResidential,Residence Hall,NORTHEAST,1.0,7.0,192259.0,72.0,8767617.0,191.97,0,1.0,0.0,192259.0,27465.571,0.67655,0.32345,0.0
Nonresidential COS,Other,GREATER DUWAMISH,2.0,2.0,137138.0,,5475367.0,38.17,0,1.0,0.0,68569.0,68569.0,1.0,0.0,0.0
NonResidential,Other,EAST,1.0,7.0,267470.0,,42584028.0,1597.56,0,1.0,0.0,267470.0,38210.0,0.5588,0.0,0.43556
NonResidential,Hospital,NORTHEAST,1.0,8.0,330000.0,58.0,57764408.0,1789.69,0,1.0,0.0,330000.0,41250.0,0.47959,0.52041,0.0
NonResidential,Retail Store,MAGNOLIA / QUEEN ANNE,1.0,3.0,43832.0,67.0,3886545.0,144.41,90,1.0,0.0,43832.0,14610.667,0.34575,0.65425,0.0
NonResidential,Other,SOUTHWEST,1.0,6.0,146363.0,,11730555.0,325.94,20,1.0,0.0,146363.0,24393.833,0.54887,0.45113,0.0
NonResidential,Supermarket / Grocery Store,SOUTHWEST,1.0,1.0,67263.0,78.0,14697487.0,352.77,0,1.0,0.0,67263.0,67263.0,0.63089,0.36911,0.0
NonResidential,Large Office,DOWNTOWN,1.0,13.0,354086.0,88.0,13458948.0,147.84,20,0.57828,0.42172,354086.0,27237.385,0.91302,0.08698,0.0
NonResidential,Worship Facility,NORTHEAST,1.0,2.0,70292.0,37.0,1933811.625,57.59,0,1.0,0.0,70292.0,35146.0,0.5056,0.4944,0.0
NonResidential,Other,DOWNTOWN,1.0,7.0,90679.0,100.0,41680640.0,290.57,35,0.6127,0.3873,90679.0,12954.143,1.0,0.0,0.0
NonResidential,Laboratory,LAKE UNION,0.0,8.0,339591.0,,41696464.0,1088.25,0,0.66427,0.33573,46261.5,42448.875,0.58543,0.41457,0.0
NonResidential,Small- and Mid-Sized Office,CENTRAL,1.0,6.0,52000.0,100.0,342726.0938,-0.8,0,1.0,0.0,52000.0,8666.667,-0.33676,0.0,0.0
NonResidential,K-12 School,EAST,1.0,2.0,35780.0,22.0,2912264.0,51.59,0,1.0,0.0,35780.0,17890.0,0.76717,0.23283,0.0
NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,1.0,3.0,105061.0,100.0,1363191.625,9.5,0,0.73142,0.26858,105061.0,35020.333,1.0,0.0,0.0
